bugle,bugles,第三人称单数
build,built,过去式
build,built,过去分词
build,building,现在分词
build,builds,第三人称单数
build-up,build-ups,复数
builder,builders,复数
building,buildings,复数
building site,building sites,复数
building society,building societies,复数
bulb,bulbs,复数
bulge,bulges,复数
bulge,bulged,过去式
bulge,bulged,过去分词
bulge,bulging,现在分词
bulge,bulges,第三人称单数
bulk,bulks,复数
bulk,bulked,过去式
bulk,bulked,过去分词
bulk,bulking,现在分词
bulk,bulks,第三人称单数
bull,bulls,复数
bull,bulled,过去式
bull,bulled,过去分词
bull,bulling,现在分词
bull,bulls,第三人称单数
bulldog,bulldogs,复数
bulldog clip,bulldog clips,复数
bulldoze,bulldozed,过去式
bulldoze,bulldozed,过去分词
bulldoze,bulldozing,现在分词
bulldoze,bulldozes,第三人称单数
bulldozer,bulldozers,复数
bullet,bullets,复数
bulletin,bulletins,复数
bulletin,bulletined,过去式
bulletin,bulletined,过去分词
bulletin,bulletining,现在分词
bulletin,buttletins,第三人称单数
bulletin board,bulletin boards,复数
bullfight,bullfights,复数
bullfinch,bullfinches,复数
bullfrog,bullfrogs,复数
bullhorn,bullhorns,复数
bullock,bullocks,复数
bullring,bullrings,复数
bullshit,bullshitted,过去式
bullshit,bullshitted,过去分词
bullshit,bullshitting,现在分词
bullshit,bullshits,第三人称单数
bully,bullies,复数
bully,bullied,过去式
bully,bullied,过去分词
bully,bullying,现在分词
bully,bullies,第三人称单数
bulwark,bulwarks,复数
bum,bums,复数
bum,bummed,过去式
bum,bummed,过去分词
bum,bumming,现在分词
bum,bums,第三人称单数
bumble,bumbled,过去式
bumble,bumbled,过去分词
bumble,bumbling,现在分词
bumble,bumbles,第三人称单数
bump,bumps,复数
bump,bumped,过去式
bump,bumped,过去分词
bump,bumping,现在分词
bump,bumps,第三人称单数
bumper,bumpers,复数
bumpkin,bumpkins,复数
bun,buns,复数
bunch,bunches,复数
bunch,bunched,过去式
bunch,bunched,过去分词
bunch,bunching,现在分词
bunch,bunches,第三人称单数
bundle,bundles,复数
bundle,bundled,过去式
bundle,bundled,过去分词
bundle,bundling,现在分词
bundle,bundles,第三人称单数
bung,bungs,复数
bung,bunged,过去式
bung,bunged,过去分词
bung,bunging,现在分词
bung,bungs,第三人称单数
bungalow,bungalows,复数
bungle,bungles,复数
bungle,bungled,过去式
bungle,bungled,过去分词
bungle,bungling,现在分词
bungle,bungles,第三人称单数
bunion,bunions,复数
bunk,bunks,复数
bunk,bunked,过去式
bunk,bunked,过去分词
bunk,bunking,现在分词
bunk,bunks,第三人称单数
bunker,bunkers,复数
bunker,bunkered,过去式
bunker,bunkered,过去分词
bunker,bunkering,现在分词
bunker,bunkers,第三人称单数
bunny,bunnies,复数
buoy,buoys,复数
buoy,buoyed,过去式
buoy,buoyed,过去分词
buoy,buoying,现在分词
buoy,buoys,第三人称单数
bur,burs,复数
bur,burred,过去式
bur,burred,过去分词
bur,burring,现在分词
bur,burs,第三人称单数
burble,burbles,复数
burble,burbled,过去式
burble,burbled,过去分词
burble,burbling,现在分词
burble,burbles,第三人称单数
burden,burdens,复数
burden,burdened,过去式
burden,burdened,过去分词
burden,burdening,现在分词
burden,burdens,第三人称单数
bureau,bureaus,复数
bureaucracy,bureaucracies,复数
bureaucrat,bureaucrats,复数
burgeon,burgeons,复数
burgeon,burgeoned,过去式
burgeon,burgeoned,过去分词
burgeon,burgeoning,现在分词
burgeon,burgeons,第三人称单数
burger,burgers,复数
burgher,burghers,复数
burglar,burglars,复数
burglary,burglaries,复数
burgle,burgled,过去式
burgle,burgled,过去分词
burgle,burgling,现在分词
burgle,burgles,第三人称单数
burial,burials,复数
burlesque,burlesques,复数
burlesque,burlesqued,过去式
burlesque,burlesqued,过去分词
burlesque,burlesquing,现在分词
burlesque,burlesques,第三人称单数
burn,burns,复数
burn,burnt,过去式
burn,过去分词：,burne
burn,burned,burn
burn,burning,现在分词
burn,burns,第三人称单数
burner,burners,复数
burnish,burnished,过去式
burnish,burnished,过去分词
burnish,burnishing,现在分词
burnish,burnishes,第三人称单数
burp,burps,复数
burp,burped,过去式
burp,burped,过去分词
burp,burping,现在分词
burp,burps,第三人称单数
burr,burrs,复数
burrow,burrows,复数
burrow,burrowed,过去式
burrow,burrowed,过去分词
burrow,burrowing,现在分词
burrow,burrows,第三人称单数
bursar,bursars,复数
bursary,bursaries,复数
burst,burst,过去式
burst,burst,过去分词
burst,bursting,现在分词
burst,bursts,第三人称单数
bury,buried,过去式
bury,buried,过去分词
bury,burying,现在分词
bury,buries,第三人称单数
bus,buses,复数
bus,bused,过去式
bus,bused,过去分词
bus,bussing,现在分词
bus,buses,第三人称单数
busby,busbies,复数
bush,bushes,复数
bushel,bushels,复数
bushel,busheled,过去式
bushel,过去分词：,bushelle
bushel,bushelled,bushele
bushel,busheling,现在分词
bushel,第三人称单数：,bushellin
business,businesses,复数
business card,business cards,复数
businessman,businessmen,复数
busk,busked,过去式
busk,busked,过去分词
busk,busking,现在分词
busk,busks,第三人称单数
busker,buskers,复数
busman,busmen,复数
bust,busts,复数
bust,busted,过去式
bust,过去分词：,bus
bust,bust,buste
bust,busting,现在分词
bust,busts,第三人称单数
bust-up,bust-ups,复数
bustle,bustles,复数
bustle,bustled,过去式
bustle,bustled,过去分词
bustle,bustling,现在分词
bustle,bustles,第三人称单数
busy,busied,过去式
busy,busied,过去分词
busy,busying,现在分词
busy,busies,第三人称单数
busy,busier,比较级
busy,busiest,最高级
busybody,busybodies,复数
but,buts,复数
butcher,butchers,复数
butcher,butchered,过去式
butcher,butchered,过去分词
butcher,butchering,现在分词
butcher,butchers,第三人称单数
butchery,butcheries,复数
butler,butlers,复数
butt,butts,复数
butt,butted,过去式
butt,butted,过去分词
butt,butting,现在分词
butt,butts,第三人称单数
butter,buttered,过去式
butter,buttered,过去分词
butter,buttering,现在分词
butter,butters,第三人称单数
buttercup,buttercups,复数
butterfly,butterflies,复数
butterfly,butterflied,过去式
butterfly,butterflied,过去分词
butterfly,butterflying,现在分词
butterfly,butterflies,第三人称单数
buttery,butteries,复数
buttock,buttocks,复数
buttock,buttocked,过去式
buttock,buttocks,过去分词
buttock,buttocking,现在分词
buttock,buttocks,第三人称单数
button,buttons,复数
button,buttoned,过去式
button,buttoned,过去分词
button,buttoning,现在分词
button,buttons,第三人称单数
button mushroom,button mushrooms,复数
buttonhole,buttonholes,复数
buttonhole,buttonholed,过去式
buttonhole,buttonholed,过去分词
buttonhole,buttonholing,现在分词
buttonhole,buttonholes,第三人称单数
buttress,buttresses,复数
buttress,buttressed,过去式
buttress,buttressed,过去分词
buttress,buttressing,现在分词
buttress,buttresses,第三人称单数
buy,bought,过去式
buy,bought,过去分词
buy,buying,现在分词
buy,buys,第三人称单数
buyer,buyers,复数
buzz,buzzs,复数
buzz,buzzed,过去式
buzz,buzzed,过去分词
buzz,buzzing,现在分词
buzz,buzzs,第三人称单数
buzzard,buzzards,复数
buzzer,buzzers,复数
by-election,by-elections,复数
by-product,by-products,复数
bye,byes,复数
bygone,bygones,复数
byline,bylines,复数
bypass,bypasses,复数
bypass,bypassed,过去式
bypass,bypassed,过去分词
bypass,bypassing,现在分词
bypass,bypasses,第三人称单数
bystander,bystanders,复数
byte,bytes,复数
byway,byways,复数
byword,bywords,复数
cab,cabs,复数
cab,cabbed,过去式
cab,cabbed,过去分词
cab,cabbing,现在分词
cab,cabs,第三人称单数
cabal,cabals,复数
cabaret,cabarets,复数
cabaret,cabareted,过去式
cabaret,cabareted,过去分词
cabaret,cabareting,现在分词
cabaret,cabarets,第三人称单数
cabbage,cabbages,复数
cabby,cabbies,复数
caber,cabers,复数
cabin,cabins,复数
cabin,cabined,过去式
cabin,cabined,过去分词
cabin,cabining,现在分词
cabin,cabins,第三人称单数
cabin cruiser,cabin cruisers,复数
cabinet,cabinets,复数
cable,cables,复数
cable,cabled,过去式
cable,cabled,过去分词
cable,cabling,现在分词
cable,cables,第三人称单数
cacao,cacaos,复数
cache,caches,复数
cache,cached,过去式
cache,cached,过去分词
cache,caching,现在分词
cache,caches,第三人称单数
cackle,cackles,复数
cackle,cackled,过去式
cackle,cackled,过去分词
cackle,cackling,现在分词
cackle,cackles,第三人称单数
cacophony,cacophonies,复数
cactus,cacti,复数
cad,cads,复数
cadaver,cadavers,复数
caddie,caddies,复数
caddie,caddied,过去式
caddie,caddied,过去分词
caddie,caddying,现在分词
caddie,caddies,第三人称单数
caddy,caddies,复数
caddy,caddied,过去式
caddy,caddied,过去分词
caddy,caddying,现在分词
caddy,caddies,第三人称单数
cadence,cadences,复数
cadenza,cadenzas,复数
cadet,cadets,复数
cadge,cadged,过去式
cadge,cadged,过去分词
cadge,cadging,现在分词
cadge,cadges,第三人称单数
cadre,cadres,复数
caesura,caesuras,复数
cafe,cafes,复数
cafeteria,cafeteriae,复数
caftan,caftans,复数
cage,cages,复数
cage,caged,过去式
cage,caged,过去分词
cage,caging,现在分词
cage,cages,第三人称单数
caiman,caimans,复数
cairn,cairns,复数
cajole,cajoled,过去式
cajole,cajoled,过去分词
cajole,cajoling,现在分词
cajole,cajoles,第三人称单数
cake,cakes,复数
cake,caked,过去式
cake,caked,过去分词
cake,caking,现在分词
cake,cakes,第三人称单数
calamity,calamities,复数
calcify,calcified,过去式
calcify,calcified,过去分词
calcify,calcifying,现在分词
calcify,calcifies,第三人称单数
calcine,calcined,过去式
calcine,calcined,过去分词
calcine,calcining,现在分词
calcine,calcines,第三人称单数
calculate,calculated,过去式
calculate,calculated,过去分词
calculate,calculating,现在分词
calculate,calculates,第三人称单数
calculation,calculations,复数
calculator,calculators,复数
calculus,calculuses,复数
calendar,calendars,复数
calendar month,calendar months,复数
calendar year,calendar years,复数
calender,calenders,复数
calender,calendered,过去式
calender,calendered,过去分词
calender,calendering,现在分词
calender,calenders,第三人称单数
calf,calves,复数
calibrate,calibrated,过去式
calibrate,calibrated,过去分词
calibrate,calibrating,现在分词
calibrate,calibrates,第三人称单数
calibration,calibrations,复数
calibre,calibres,复数
calico,calicoes,复数
caliper,calipers,复数
caliper,calipered,过去式
caliper,calipered,过去分词
caliper,calipering,现在分词
caliper,calipers,第三人称单数
caliph,caliphs,复数
calk,calks,复数
calk,calked,过去式
calk,calked,过去分词
calk,calking,现在分词
calk,calks,第三人称单数
call,called,过去式
call,called,过去分词
call,calling,现在分词
call,calls,第三人称单数
call-in,call-ins,复数
call-up,call-ups,复数
caller,callers,复数
calling,callings,复数
callosity,callosities,复数
callous,calloused,过去式
callous,calloused,过去分词
callous,callousing,现在分词
callous,callouses,第三人称单数
callous,more callous,比较级
callous,most callous,最高级
callus,calluses,复数
calm,calms,复数
calm,calmed,过去式
calm,calmed,过去分词
calm,calming,现在分词
calm,calms,第三人称单数
calm,calmer,比较级
calm,calmest,最高级
calorie,calories,复数
calumniate,calumniated,过去式
calumniate,calumniated,过去分词
calumniate,calumniating,现在分词
calumniate,calumniates,第三人称单数
calumny,calumnies,复数
calve,calved,过去式
calve,calved,过去分词
calve,calving,现在分词
calve,calves,第三人称单数
calypso,calypsos,复数
calyx,calyxes,复数
camber,cambers,复数
camcorder,camcorders,复数
camel,camels,复数
camellia,camellias,复数
cameo,cameos,复数
camera,cameras,复数
cameraman,cameramen,复数
camouflage,camouflaged,过去式
camouflage,camouflaged,过去分词
camouflage,camouflaging,现在分词
camouflage,camouflages,第三人称单数
camp,camps,复数
camp,camped,过去式
camp,camped,过去分词
camp,camping,现在分词
camp,camps,第三人称单数
campaign,campaigns,复数
campanile,campaniles,复数
campsite,campsites,复数
campus,campuses,复数
camshaft,camshafts,复数
can,cans,复数
can,could,过去式
can,could,过去分词
can,canning,现在分词
can,cans,第三人称单数
canal,canals,复数
canal boat,canal boats,复数
canalize,canalized,过去式
canalize,canalized,过去分词
canalize,canalizing,现在分词
canalize,canalizes,第三人称单数
canape,canapes,复数
canard,canards,复数
canary,canaries,复数
cancel,cancelled,过去式
cancel,过去分词：,cancele
cancel,canceled,cancelle
cancel,cancelling,现在分词
cancel,cancels,第三人称单数
candelabrum,candelabrums,复数
candidate,candidates,复数
candle,candles,复数
candlestick,candlesticks,复数
candy,candies,复数
cane,canes,复数
cane,caned,过去式
cane,caned,过去分词
cane,caning,现在分词
cane,canes,第三人称单数
canine,canines,复数
canister,canisters,复数
canker,cankers,复数
canker,cankered,过去式
canker,cankered,过去分词
canker,cankering,现在分词
canker,cankers,第三人称单数
cannery,canneries,复数
cannibal,cannibals,复数
cannibalize,cannibalized,过去式
cannibalize,cannibalized,过去分词
cannibalize,cannibalizing,现在分词
cannibalize,cannibalizes,第三人称单数
cannon,cannons,复数
cannon,过去式：,canno
cannon,过去分词：,cannone
cannon,现在分词：,cannone
cannon,第三人称单数：,cannonin
cannonade,cannonades,复数
cannonade,cannonaded,过去式
cannonade,cannonaded,过去分词
cannonade,cannonading,现在分词
cannonade,cannonades,第三人称单数
canoe,canoes,复数
canoe,canoed,过去式
canoe,canoed,过去分词
canoe,canoeing,现在分词
canoe,canoes,第三人称单数
canoeist,canoeists,复数
canon,canons,复数
canonize,canonizes,复数
canonize,canonized,过去式
canonize,canonized,过去分词
canonize,canonizing,现在分词
canonize,canonizes,第三人称单数
canopy,canopies,复数
canopy,canopied,过去式
canopy,canopied,过去分词
